article_id;Loaded Language;Name Calling / Labeling;Repetition;Exaggeration / Minimization;Doubt;Appeal to fear-prejudice;Flag-Waving;Causal Oversimplification;Slogans;Appeal to Authority;Black-and-White Fallacy;Thought-terminating Cliches;Bandwagon,Reductio ad Hitlerum;Whataboutism,Straw_Men,Red_Herring;Verdict_percent
731063195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731178960;1;0;0;1;0;1;0;0;0;1;0;0;0;0;30
731511020;0;0;0;1;0;0;0;0;0;1;0;0;0;0;10
731513824;1;0;0;0;1;0;0;0;0;1;1;0;0;0;40
731762731;1;0;0;0;1;0;0;0;0;1;0;0;0;0;20
731927633;1;1;1;1;1;1;1;1;1;1;1;0;1;0;85
732154721;1;1;0;1;1;1;1;1;0;0;1;0;1;1;80
732610971;1;1;1;1;1;1;1;1;1;1;1;0;1;0;85
732708002;1;0;0;0;1;0;0;0;0;1;0;0;0;0;30
733754480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
734265267;1;0;1;0;0;1;1;0;0;1;0;0;0;0;60
735090638;1;1;0;1;1;1;0;1;0;1;0;0;0;0;75
735265649;1;1;0;1;1;1;1;1;0;1;1;0;0;1;80
735815173;1;1;1;1;1;1;0;0;0;0;1;0;1;1;75
735815503;1;1;0;1;0;1;0;1;0;0;1;0;0;0;70
735855251;1;0;0;1;0;1;1;0;0;1;0;0;0;0;60
736231219;1;1;0;1;1;1;0;0;0;0;0;0;1;1;70
736757214;1;1;0;1;1;1;0;1;0;1;1;0;0;0;80
737194975;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
737255982;1;1;0;1;1;1;0;0;0;0;1;0;1;1;85
737457870;1;1;1;1;1;0;0;0;0;0;0;0;0;0;60
738028498;1;0;1;1;1;1;0;1;0;1;0;0;0;0;70
738060046;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
738207834;1;1;1;1;1;1;0;1;0;0;1;0;0;1;80
738361208;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
738442776;1;0;0;0;1;1;1;0;0;1;0;0;1;0;60
738447109;1;1;0;1;1;1;0;0;0;1;0;0;0;0;70
738542398;1;0;0;0;1;1;0;0;0;0;0;0;0;0;30
738781754;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20
739091070;1;1;0;1;1;1;0;1;0;0;1;0;0;0;75
739140767;1;0;0;0;0;1;0;0;0;0;0;0;0;0;20
740235127;1;0;1;1;1;1;0;0;0;1;0;0;0;0;60
740356006;1;1;1;1;1;0;0;0;0;0;1;0;0;1;80
740808926;1;1;0;1;0;1;0;1;0;1;1;0;0;0;80
741655444;1;1;0;1;1;1;0;1;0;0;1;0;0;0;70
741802985;1;1;0;1;1;1;0;1;0;0;1;0;1;1;80
741896049;1;0;0;0;0;1;1;0;0;1;0;0;0;0;40
741923579;1;1;1;1;1;1;0;1;0;1;1;0;1;1;85
752287274;1;1;1;1;1;1;0;0;0;1;0;0;0;1;70
754111899;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754131438;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754179642;1;0;0;0;0;1;0;0;0;1;0;0;0;0;20
754231597;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754348478;0;0;0;0;0;1;0;0;0;1;0;0;0;0;10
754402671;1;0;0;0;0;1;0;0;0;1;0;0;0;0;20
754508491;0;0;0;0;0;1;0;0;0;1;0;0;0;0;10
755170235;1;0;1;1;1;1;1;1;0;1;1;0;0;0;75
755393220;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
755459860;1;1;1;1;1;1;1;1;0;1;1;0;0;1;80
755814432;1;1;1;1;1;1;0;1;0;1;1;0;0;0;75
756114837;1;0;0;0;0;1;0;0;0;1;0;0;0;0;30
757171650;1;0;1;1;0;1;0;0;0;1;0;0;0;0;40
757243988;1;0;1;1;1;1;0;0;0;0;1;0;0;1;80
757611486;1;1;1;1;1;1;0;1;0;0;1;0;0;1;85
757713354;1;1;0;1;1;1;0;1;0;0;1;0;0;1;70
757843275;1;0;1;1;1;1;0;0;0;1;0;0;0;0;60
757964238;1;0;1;1;1;1;1;1;0;1;1;0;1;1;85
758385628;0;0;1;0;1;1;0;0;0;1;0;0;0;0;30
758386255;1;1;1;1;1;1;1;1;0;0;1;1;0;1;85
758469195;1;0;1;0;0;1;0;0;0;1;0;0;0;0;30
758472954;1;0;0;0;0;1;0;0;0;1;0;0;0;0;40
758477392;1;0;1;0;1;1;0;1;0;1;0;0;0;0;60
758512204;1;1;1;1;1;1;0;0;0;0;0;0;0;0;70
758669180;1;0;0;0;0;1;0;0;0;1;0;0;0;0;30
758756657;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
758812201;1;0;1;0;1;1;0;1;0;1;0;0;0;0;60
758882558;0;0;0;0;1;0;0;0;0;1;0;0;0;0;30
759337941;1;1;1;1;1;1;0;1;0;0;1;0;0;0;80
759468687;1;1;1;1;1;1;0;1;0;1;1;0;0;1;90
759478604;1;1;1;1;1;1;0;1;0;1;1;0;0;0;75
761334950;1;1;1;1;1;1;0;1;0;0;1;1;0;1;80
761546223;1;0;1;1;1;1;0;1;0;1;1;0;0;0;70
761564397;1;0;1;1;1;0;0;1;0;1;1;0;0;1;70
761568202;0;0;1;1;1;0;1;0;0;0;0;0;0;1;60
761575506;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10
761610997;1;1;0;1;1;1;1;1;0;1;1;0;1;0;70
761674108;1;1;0;1;1;1;1;1;0;1;1;0;1;0;75
761722669;1;1;1;1;1;0;0;0;0;1;0;1;1;1;70
761780613;1;1;1;1;1;0;0;1;0;0;0;0;0;0;60
761874505;1;0;1;1;1;0;0;1;0;1;1;0;0;1;70
761897089;1;1;1;1;1;0;0;1;0;1;1;0;0;1;80
761955563;1;1;1;1;1;1;1;1;1;1;1;0;1;1;85
761968851;1;0;1;1;1;0;1;1;1;1;1;0;0;1;75
761969038;1;0;1;1;1;1;0;1;0;0;1;0;0;0;60
761969692;1;1;1;1;1;1;1;1;0;0;1;0;0;0;75
762147609;1;0;1;1;1;1;0;1;0;1;1;0;0;0;70
762152527;1;0;0;1;1;1;0;1;0;0;1;0;0;0;70
762160164;1;1;1;1;1;1;0;1;0;0;1;1;0;1;80
762200179;1;0;0;1;1;0;0;0;0;1;0;0;0;0;40
762206044;1;1;1;1;1;1;0;1;0;1;0;0;0;0;80
762340819;1;1;1;1;1;1;1;1;0;1;1;0;0;0;85
762546428;1;1;1;1;1;1;0;1;0;1;1;0;1;0;80
762956953;1;1;0;1;1;1;0;1;0;1;1;0;0;1;80
763114850;1;1;1;1;1;1;0;1;0;0;1;0;0;1;85
763260610;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
763280007;1;1;1;1;1;1;1;1;1;0;1;1;1;1;90
763412406;1;1;1;1;1;1;1;1;1;1;1;0;1;1;90
763440871;1;1;0;1;1;1;1;1;0;1;1;0;1;0;80
763761219;1;0;0;0;0;1;0;0;0;1;0;0;1;0;40
764518567;1;1;1;1;1;0;0;1;0;0;1;0;0;1;75
764609985;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
764664283;1;1;0;1;1;1;0;1;0;1;1;0;0;1;80
764715911;1;1;1;1;1;1;1;1;0;0;1;0;0;1;85
765029945;1;1;0;1;1;0;0;0;0;0;1;0;1;1;70
765197039;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
765385479;1;1;1;1;1;1;1;1;0;1;1;0;1;1;85
765913191;1;1;1;1;1;1;1;1;0;0;1;0;1;1;85
765953146;1;0;1;1;1;1;0;1;0;0;1;0;0;0;70
765982381;1;1;0;1;1;1;1;1;0;1;1;0;0;1;75
766084411;1;1;1;1;1;1;0;1;0;0;1;0;0;1;85
766632016;1;1;1;1;1;1;0;1;0;1;1;0;1;1;85
766942310;1;1;0;1;1;1;0;1;0;1;1;0;0;1;70
767129999;1;0;1;1;1;1;1;1;1;0;1;0;0;1;80
769427494;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
769682854;1;1;0;0;0;0;0;0;0;0;0;0;0;0;20
769752554;1;1;0;1;0;0;1;0;0;0;0;0;0;0;40
769962236;1;1;1;1;1;1;1;1;0;1;1;0;0;1;85
769962328;1;1;1;1;1;1;1;1;0;1;1;1;0;1;85
770156173;1;1;0;1;1;1;0;1;0;0;1;0;0;1;
770156851;1;1;1;1;1;1;1;1;0;0;1;0;0;0;70
770221823;1;1;0;1;1;1;0;0;0;1;1;0;0;0;70
770376380;1;1;1;1;1;1;0;1;0;0;1;0;0;1;80
770581969;1;0;1;1;1;1;0;0;0;1;0;0;0;0;70
770877978;1;0;1;1;1;0;0;0;0;1;0;0;1;0;50
770938827;1;1;0;1;1;0;0;1;0;1;1;0;0;1;80
770945799;1;0;0;1;1;0;0;1;0;0;1;0;0;1;70
770956434;1;0;1;1;1;0;0;0;0;1;0;0;1;0;60
771254016;1;1;0;0;1;1;0;0;0;0;0;0;0;0;30
771406408;1;1;1;1;1;1;0;1;0;0;1;0;0;0;75
771546417;1;1;0;1;0;0;1;0;0;1;0;0;0;0;60
771655795;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
771879020;1;1;1;1;1;1;1;1;0;1;1;0;0;1;85
772836731;1;1;1;1;1;1;1;1;0;1;1;1;0;1;90
772947654;1;1;1;1;1;1;1;1;0;0;1;0;0;1;85
773520636;1;1;1;1;1;1;1;1;1;1;1;1;1;1;90
773650987;1;1;1;1;1;1;0;1;0;1;1;0;0;0;80
773748383;1;0;1;1;1;1;0;1;0;1;1;0;0;1;75
773937361;1;1;0;1;1;1;0;1;0;1;1;0;0;0;70
774007496;1;1;1;1;1;1;0;1;0;0;1;0;1;1;85
774145019;1;0;1;1;1;0;0;1;0;1;1;0;0;1;85
774637726;1;0;1;1;1;0;0;1;0;1;1;0;0;1;70
774904810;1;0;1;1;1;1;0;1;0;1;1;0;0;1;75
775448623;1;1;0;1;1;1;0;1;0;1;1;0;0;0;70
776049384;1;1;1;1;1;1;1;1;1;0;1;1;1;1;85
776126299;1;1;0;1;1;1;1;1;0;0;1;0;0;1;80
776345502;1;1;1;1;1;1;1;1;1;0;1;1;0;0;85
776368676;1;1;1;1;1;1;1;1;1;1;1;1;1;0;85
776373795;1;1;1;1;1;0;0;0;1;1;0;0;0;0;60
776385494;1;0;0;1;1;1;0;0;0;1;0;0;0;0;30
776535164;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20
776616374;1;0;1;1;1;1;0;1;0;1;0;0;0;0;70
777488669;1;0;1;1;1;1;1;1;0;1;1;0;1;1;85
777720051;1;0;0;1;0;1;0;0;0;1;0;0;0;0;60
777785889;1;0;0;1;0;1;0;0;0;1;0;0;0;0;30
777869943;1;0;0;0;1;1;0;0;0;1;0;0;0;0;25
778094905;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
778139122;1;1;0;1;1;1;0;1;0;1;1;0;1;0;70
778358096;1;1;1;1;1;1;0;1;0;1;1;0;0;0;75
778507244;1;1;0;1;1;1;0;0;0;0;0;0;0;1;70
778664280;1;0;1;1;1;1;1;1;0;1;1;1;0;0;75
778730964;1;1;0;1;1;1;0;0;0;0;1;0;0;1;70
779309765;1;1;1;1;1;1;0;1;0;0;1;1;0;1;85
779394730;1;1;0;1;1;1;0;1;0;0;1;1;0;0;75
780414700;1;1;1;1;1;1;1;1;0;1;1;1;1;0;75
780619695;1;1;1;1;1;1;0;1;0;1;1;0;1;1;85
780786973;1;1;0;1;1;0;0;0;0;0;0;0;0;0;40
780787440;1;0;1;0;1;0;0;0;0;1;0;0;0;0;20
781577820;1;1;0;1;1;0;1;0;0;1;0;0;0;0;40
781672902;1;1;1;1;1;1;1;1;0;1;1;1;0;1;85
781768042;1;1;1;1;1;1;1;1;0;1;1;0;0;1;80
781847297;1;1;0;1;1;0;0;0;0;0;0;0;0;1;60
782017101;1;1;1;1;1;1;1;1;0;1;1;0;0;0;80
782086447;1;1;1;1;1;1;1;1;0;1;1;0;0;0;80
782149032;1;1;0;1;1;1;0;1;0;0;1;0;0;1;80
782149225;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
782448403;1;1;0;1;1;1;0;1;0;1;0;0;0;0;70
783702663;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
783774960;1;1;0;1;1;1;0;1;0;0;1;0;0;1;85
784143418;1;1;1;1;1;1;0;0;0;1;1;0;0;0;70
784382409;1;1;1;1;1;1;1;0;0;0;1;0;0;1;85
785331076;1;0;1;1;1;1;0;1;0;0;1;0;0;0;65
785801366;1;1;1;1;1;1;1;1;0;1;1;0;0;1;85
786004130;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20
786250729;1;1;0;1;1;1;0;1;0;1;0;0;0;1;80
786344683;1;0;1;1;1;1;0;1;0;1;0;0;0;0;70
786527921;1;1;1;1;1;1;0;1;0;1;1;0;0;0;80
786731884;1;1;1;1;1;1;0;1;0;0;1;0;0;1;80
786919720;1;1;0;1;1;0;0;0;0;0;0;0;0;1;80
787002327;1;1;1;1;1;1;1;1;0;1;1;0;1;0;85
787085939;1;1;0;1;1;0;0;0;0;1;0;0;0;1;70
787142429;1;0;0;1;1;0;0;0;0;1;0;0;1;0;60
787529309;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
787668628;1;1;0;1;1;1;1;0;0;1;1;0;0;1;70
787730392;1;0;1;1;1;0;0;1;0;1;1;0;0;1;70
787759779;1;1;0;1;1;0;0;1;0;0;0;0;0;1;70
787955075;1;1;0;1;1;0;0;1;0;1;0;0;0;0;60
787966255;1;0;1;1;1;1;0;0;0;1;0;0;0;0;60
788056108;1;1;1;1;1;1;0;1;0;1;1;0;1;0;80
788173482;1;1;1;1;1;1;1;1;0;1;1;0;0;1;85
788271400;1;1;0;1;1;0;0;1;0;0;1;0;0;1;75
788273361;1;0;1;1;1;0;0;0;0;0;1;0;0;1;70
788626289;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
788726416;1;1;1;1;1;1;0;1;0;1;1;0;0;0;80
788816478;1;1;0;1;1;1;0;1;0;1;1;0;0;0;75
788847916;1;1;0;1;1;1;0;0;0;1;0;0;0;0;70
788900262;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
789121265;1;1;1;1;1;0;0;0;0;0;1;0;0;1;70
789121798;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
789370909;1;1;1;1;1;1;0;1;0;1;1;1;0;1;85
789370998;1;1;0;1;1;1;0;1;0;1;1;0;0;0;70
789454337;1;1;1;1;1;1;0;1;0;0;1;0;0;1;80
789512681;1;1;0;1;1;1;0;1;0;0;1;0;0;1;85
789615291;1;1;1;1;1;1;0;1;0;0;1;1;0;1;85
789753303;1;0;1;1;1;0;0;0;0;1;0;0;0;1;60
790266787;1;1;1;1;1;1;1;1;0;1;1;0;1;0;85
790483991;1;1;1;1;1;1;1;1;0;1;1;0;0;0;75
790499380;1;1;0;1;1;0;0;0;0;0;0;0;0;1;70
790665855;1;0;1;1;1;1;0;1;0;1;1;0;0;1;80
790666929;1;1;0;1;1;0;0;0;0;0;0;0;0;1;75
790667730;1;1;1;1;1;1;1;1;0;1;1;0;0;0;80
790677230;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
790720480;1;1;0;1;1;0;0;0;0;0;0;0;0;1;70
790720714;1;1;0;1;1;1;0;1;0;1;1;0;0;1;85
790777028;1;1;0;1;1;0;0;1;0;0;1;0;0;0;70
793467906;1;1;1;1;1;1;0;1;0;0;1;0;0;1;75
793534424;1;1;1;1;1;1;0;1;0;0;1;0;0;1;85
793921939;1;1;1;1;1;1;1;1;0;0;1;0;0;1;75
794141509;1;1;1;1;1;1;1;1;1;1;1;1;0;1;85
794344513;1;0;1;1;1;1;1;1;0;1;1;0;0;1;85
795079843;1;0;0;0;1;0;0;0;0;1;0;0;0;0;20
795379208;1;0;1;0;1;0;1;0;0;1;0;0;0;0;60
795689901;1;0;1;1;1;1;0;1;0;0;1;0;0;0;70
795691173;0;0;0;0;1;0;0;0;0;1;0;0;1;0;20
795693029;1;1;1;1;1;1;0;1;0;1;1;0;0;0;75
795703371;1;1;1;1;1;1;1;1;0;1;1;0;0;0;70
798244842;1;0;1;1;1;1;0;1;0;1;1;1;0;1;80
832908730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
832908905;1;0;1;1;1;0;0;0;0;1;0;0;0;0;40
832908978;1;1;1;1;1;0;0;0;1;0;0;0;0;0;40
832910505;1;1;1;1;1;1;0;1;0;0;1;0;0;0;75
832913316;1;0;1;0;1;1;1;0;1;0;1;0;1;0;60
832913653;1;0;1;0;0;0;1;0;0;0;0;0;1;0;30
832916492;1;0;1;1;0;0;0;0;0;1;0;0;0;0;40
832916508;1;0;0;0;1;1;0;0;1;0;0;0;0;0;30
832917532;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
832917778;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
999000124;0;0;0;0;1;0;0;0;0;1;0;0;0;0;20
999000125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10
