article_id;Loaded Language;Name Calling / Labeling;Repetition;Exaggeration / Minimization;Doubt;Appeal to fear-prejudice;Flag-Waving;Causal Oversimplification;Slogans;Appeal to Authority;Black-and-White Fallacy;Thought-terminating Cliches;Bandwagon,Reductio ad Hitlerum;Whataboutism,Straw_Men,Red_Herring;Verdict_percent
700461600;1;1;0;1;1;1;1;0;0;1;1;0;0;1;85
700551604;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
700662577;1;0;1;1;1;1;1;0;0;1;0;0;1;0;85
701225819;1;1;1;1;1;1;1;0;0;1;1;0;1;1;95
701299732;1;0;1;1;0;1;0;0;1;1;0;0;1;0;80
701447437;1;0;1;1;1;1;0;1;1;1;1;0;0;0;90
701553469;1;1;1;1;1;1;1;1;1;0;1;1;1;1;100
701837665;1;1;1;1;1;1;0;1;1;1;1;1;0;1;100
701933838;1;0;0;1;0;1;0;1;0;1;1;0;0;1;85
701939679;1;0;0;0;1;0;0;1;1;0;0;1;1;1;95
702077434;0;0;0;0;1;0;0;0;0;1;0;0;0;0;10
702077783;1;1;1;1;1;1;1;1;1;1;1;0;1;1;95
702111021;1;1;1;1;1;1;1;1;0;1;1;0;0;1;100
703056647;1;0;1;1;0;1;0;1;0;1;0;0;0;0;85
703698295;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
703806098;1;1;1;1;1;1;1;1;0;1;1;1;1;1;100
703821117;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
704591553;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
704856340;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
705035735;1;0;1;1;0;1;0;0;0;1;0;0;0;0;85
705409419;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
706088110;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
706501640;1;0;1;1;0;1;0;0;1;1;0;0;0;0;80
706600938;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
706636401;1;1;1;1;1;1;0;1;0;1;1;1;1;1;100
706661242;1;1;0;1;1;0;0;1;0;1;1;1;0;1;95
706777811;1;0;1;1;1;1;1;1;1;1;1;1;1;1;95
707451080;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
707566605;1;0;1;1;0;1;0;1;0;1;1;0;0;0;80
707772906;1;1;1;1;1;0;1;1;1;1;1;1;1;1;95
708071969;1;0;1;1;0;1;0;1;0;1;1;0;0;1;95
708487008;1;0;0;0;0;1;0;0;0;1;0;0;0;0;20
708561738;1;1;1;1;1;1;1;1;1;1;1;1;1;0;95
709732928;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
710100700;1;1;1;1;0;1;1;1;0;1;1;1;1;1;90
710376094;1;0;0;1;0;1;0;0;0;1;0;0;0;0;10
711566593;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
711596363;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
711622457;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
711716996;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
711964584;1;1;1;1;1;1;1;1;1;0;1;1;1;1;95
712382330;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
713130996;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
715588833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
715790840;1;1;1;1;1;1;1;1;1;1;1;1;0;0;95
716469423;1;0;1;1;1;1;0;1;1;1;1;0;0;1;95
718312499;1;0;1;1;1;1;0;0;0;1;1;0;1;0;95
718595845;1;1;0;1;1;1;0;0;0;1;1;0;0;1;90
721406153;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
721710340;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
721890296;1;1;1;1;1;1;1;1;0;1;1;1;1;1;100
722507879;1;0;1;1;1;1;1;1;0;1;1;0;0;1;95
722512241;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
723501118;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
723537899;1;1;1;1;1;1;1;1;1;0;1;1;1;1;95
723793978;1;0;0;1;0;1;0;1;0;1;0;1;0;0;90
723823436;1;0;1;1;1;1;1;1;0;1;1;1;0;1;95
723844295;1;0;1;1;1;1;0;0;0;1;1;1;0;1;95
723883127;1;1;1;1;1;0;0;1;1;1;1;1;1;1;90
724095467;1;1;1;1;1;1;0;1;0;1;1;0;0;1;95
724095598;1;0;0;1;1;1;0;1;0;1;0;1;1;1;95
724791253;1;1;1;1;1;1;1;1;0;1;1;1;1;1;100
725238842;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15
725276027;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
725498022;1;1;1;1;1;1;1;1;1;1;1;0;1;1;95
725731328;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
725824328;1;1;0;1;1;1;0;1;0;0;0;0;1;1;95
727128296;0;0;0;0;1;0;0;0;0;1;0;0;0;0;5
727174208;1;0;1;1;1;0;0;1;0;0;1;1;0;0;35
727405181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727493378;1;0;1;1;1;0;1;1;1;1;1;1;0;1;95
727497152;1;0;1;1;1;1;0;1;0;1;1;0;0;0;95
727569885;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
727634031;1;0;0;0;1;0;0;0;0;1;0;0;0;0;5
727658675;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
727736557;1;1;1;1;1;1;1;1;1;1;1;1;0;1;30
727736595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
727869189;1;1;0;1;1;1;1;1;1;1;1;1;0;1;95
728153988;1;1;0;1;0;1;0;1;0;1;0;0;0;0;80
728169864;1;1;1;1;1;1;1;1;0;1;1;0;1;1;100
728343601;1;0;0;0;1;0;0;0;0;1;0;0;1;1;30
728680557;1;1;1;1;0;1;1;1;1;1;1;1;1;0;90
728758697;1;1;1;1;1;0;0;1;0;0;1;0;1;1;95
728972961;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
729303442;1;1;0;1;1;1;1;1;1;1;1;1;0;1;5
729348908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729368012;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
729410793;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
729549972;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
729561658;0;0;1;0;1;0;0;0;0;1;0;0;0;0;5
729578579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
729581752;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
729651527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
729668796;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
729670169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729700539;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
729940206;1;1;1;1;1;0;0;1;1;1;1;1;0;1;95
730019938;1;0;0;1;1;0;1;1;0;0;0;0;0;1;95
730036755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730061195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730081389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730093263;1;0;1;1;1;1;0;1;0;0;1;0;0;1;95
730149656;1;1;1;1;1;1;1;0;0;1;1;0;1;0;95
730222442;1;0;1;1;0;0;0;0;0;1;0;0;0;0;15
730237078;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
730246508;1;1;1;1;0;1;1;0;1;1;1;1;1;1;85
730268758;1;1;1;1;1;1;1;1;0;1;1;1;1;1;90
730269378;1;0;0;1;1;0;0;1;0;0;1;0;0;1;95
730389374;1;1;0;1;1;1;1;0;1;1;1;0;1;0;85
730559808;1;0;1;1;1;1;1;1;1;1;1;1;1;1;95
730573740;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
730652769;1;1;0;0;0;1;0;1;0;1;0;0;0;0;80
730865684;0;0;1;0;0;0;0;1;0;1;0;0;0;0;40
731063195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731178960;1;0;1;1;0;1;0;0;0;1;0;1;0;0;20
731511020;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
731513824;1;0;0;1;1;1;1;0;0;1;1;0;0;0;85
731762731;0;0;0;0;1;0;1;0;0;1;0;0;0;0;5
731927633;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
732154721;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
732610971;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
732708002;1;1;0;1;1;0;0;0;0;0;0;0;0;0;15
733754480;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
734265267;1;1;1;1;0;1;1;1;0;1;1;1;0;0;90
735090638;1;1;1;1;1;1;0;1;0;1;1;1;1;1;95
735265649;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
735815173;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
735815503;1;1;0;1;1;1;0;1;0;0;1;0;0;1;95
735855251;1;1;1;1;0;1;0;1;0;1;1;1;0;0;90
736231219;1;1;0;1;1;1;0;1;0;1;1;0;1;1;100
736757214;1;1;0;1;1;1;0;1;0;1;1;0;0;1;95
737194975;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
737255982;1;1;1;1;1;0;1;1;1;0;1;1;1;1;100
737457870;1;1;1;1;1;1;0;1;0;1;1;1;1;1;95
738028498;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
738060046;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
738207834;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
738361208;1;1;1;1;1;0;0;0;0;1;1;1;1;1;95
738442776;1;0;1;1;1;1;1;0;0;1;0;0;0;0;90
738447109;1;1;1;1;1;1;1;0;1;1;1;1;1;0;95
738542398;1;0;1;1;1;1;0;0;0;1;0;0;0;0;90
738781754;1;1;0;1;1;1;1;0;0;1;0;0;0;1;85
739091070;1;1;1;1;1;1;0;1;0;1;1;0;0;1;95
739140767;1;0;0;1;0;1;1;0;0;1;0;0;0;0;80
740235127;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
740356006;1;1;1;1;1;0;0;1;0;0;1;1;1;0;95
740808926;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
741655444;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
741802985;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
741896049;1;1;1;1;0;1;1;1;1;1;1;1;0;0;90
741923579;1;1;1;1;1;1;1;1;1;0;1;1;1;1;100
752287274;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
754111899;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
754131438;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
754179642;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754231597;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
754348478;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
754402671;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
754508491;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
755170235;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
755393220;1;1;1;1;1;1;0;1;0;1;1;0;0;1;95
755459860;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
755814432;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
756114837;1;0;1;1;0;1;0;0;0;1;0;0;0;0;75
757171650;1;0;0;0;0;1;0;0;1;1;0;0;0;0;50
757243988;1;0;1;1;1;1;1;1;0;1;1;0;1;1;95
757611486;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
757713354;1;1;1;1;1;1;1;1;1;0;1;1;1;1;95
757843275;1;0;1;1;1;1;0;1;0;0;1;0;0;1;85
757964238;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
758385628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
758386255;1;1;1;1;1;1;1;1;1;1;1;0;1;1;100
758469195;1;0;1;1;0;1;1;1;0;1;0;0;0;0;65
758472954;1;0;0;0;0;1;1;0;0;1;0;0;0;0;25
758477392;1;0;0;0;1;1;0;0;0;1;0;0;0;0;20
758512204;1;1;1;1;1;1;1;1;0;1;1;0;1;1;100
758669180;1;0;0;0;0;1;0;0;0;1;0;0;0;0;35
758756657;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
758812201;1;0;0;1;1;1;1;1;0;1;0;0;0;0;85
758882558;0;0;1;1;1;0;0;0;0;1;0;1;0;0;70
759337941;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
759468687;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
759478604;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
761334950;1;1;1;1;1;1;1;1;1;0;1;1;1;1;95
761546223;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
761564397;1;0;1;1;1;0;1;1;1;1;1;1;1;1;90
761568202;0;0;0;1;1;0;1;1;1;0;0;1;0;1;85
761575506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
761610997;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
761674108;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
761722669;1;1;1;1;1;0;0;1;0;0;0;1;1;1;85
761780613;1;1;1;1;1;0;0;1;1;0;0;1;0;0;90
761874505;1;0;1;1;1;0;1;1;0;1;1;0;0;1;95
761897089;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
761955563;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
761968851;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
761969038;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
761969692;1;1;1;1;1;1;1;1;1;1;1;0;0;0;95
762147609;1;1;1;1;1;1;1;1;0;1;1;0;0;1;95
762152527;1;1;1;1;1;1;1;1;1;1;1;0;0;0;95
762160164;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
762200179;1;1;1;1;1;1;1;1;0;1;1;0;0;1;80
762206044;1;1;1;1;1;1;0;1;0;1;1;1;1;1;95
762340819;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
762546428;1;1;1;1;1;1;0;1;0;1;1;1;1;1;95
762956953;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
763114850;1;1;1;1;1;1;0;1;1;0;1;1;0;1;95
763260610;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
763280007;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
763412406;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
763440871;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
763761219;1;0;1;0;0;1;1;1;1;1;1;1;1;0;70
764518567;1;1;1;1;1;0;0;1;1;0;1;1;0;1;95
764609985;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
764664283;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
764715911;1;1;1;1;1;1;1;1;0;0;1;1;1;1;95
765029945;1;1;1;1;1;1;1;1;1;0;1;1;0;1;95
765197039;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
765385479;1;1;1;1;1;1;1;1;1;1;1;0;1;1;95
765913191;1;1;1;1;1;1;1;1;0;1;1;1;0;1;100
765953146;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
765982381;1;1;0;1;1;1;1;1;1;1;1;1;0;1;95
766084411;1;1;1;1;1;1;0;1;0;0;1;1;0;1;100
766632016;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
766942310;1;1;0;1;1;1;0;1;1;1;1;1;0;1;90
767129999;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
769427494;1;1;1;1;1;1;1;1;0;1;1;0;0;1;95
769682854;1;1;0;0;0;0;1;0;1;1;1;1;0;0;70
769752554;1;1;0;1;1;0;1;1;0;0;1;1;0;1;85
769962236;1;1;1;1;1;1;1;1;0;0;1;0;0;1;95
769962328;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
770156173;1;1;1;1;1;1;0;1;1;1;1;0;1;1;90
770156851;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
770221823;1;1;1;1;1;1;1;1;1;1;1;0;0;1;100
770376380;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
770581969;1;0;1;1;1;1;1;1;0;1;0;0;0;1;90
770877978;1;0;0;1;0;0;1;1;0;1;1;1;1;0;10
770938827;1;1;1;1;1;0;1;1;1;1;1;1;0;1;95
770945799;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
770956434;1;1;1;1;1;0;1;1;1;1;1;1;1;1;95
771254016;1;1;0;1;1;1;1;1;0;1;1;0;0;1;90
771406408;1;1;1;1;1;1;1;1;1;1;1;1;0;0;95
771546417;1;1;1;1;0;1;1;1;0;1;1;0;1;0;95
771655795;1;1;0;1;1;1;1;1;1;1;1;1;0;1;95
771879020;1;1;1;1;1;0;1;1;1;1;1;1;1;1;95
772836731;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
772947654;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
773520636;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
773650987;1;1;1;1;1;1;1;1;0;1;1;1;0;0;95
773748383;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
773937361;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
774007496;1;1;1;1;1;1;1;1;0;0;1;0;0;1;95
774145019;1;1;1;1;1;0;1;1;1;1;1;0;0;1;95
774637726;1;1;1;1;1;0;0;1;1;1;1;1;1;1;95
774904810;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
775448623;1;1;1;1;1;1;0;1;1;1;1;1;1;0;95
776049384;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
776126299;1;1;1;1;1;0;1;1;0;1;1;1;1;1;95
776345502;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
776368676;1;1;1;1;1;1;1;1;1;1;1;1;1;1;70
776373795;1;1;0;1;1;0;1;1;1;1;0;1;0;1;5
776385494;1;0;1;1;1;1;1;1;1;1;1;1;1;1;10
776535164;1;0;0;0;1;0;0;0;0;0;0;0;0;0;10
776616374;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
777488669;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
777720051;1;1;0;1;0;1;0;1;0;1;0;0;0;0;80
777785889;1;1;0;1;1;1;0;0;0;1;0;0;0;0;75
777869943;1;1;1;1;1;1;0;1;0;1;1;1;0;0;70
778094905;1;0;1;1;1;1;1;1;0;1;1;1;0;1;95
778139122;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
778358096;1;1;1;1;1;1;0;1;0;1;1;1;0;1;100
778507244;1;1;1;1;1;1;0;1;0;1;1;0;0;1;95
778664280;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
778730964;1;1;1;1;1;1;1;1;1;0;1;1;0;1;100
779309765;1;1;1;1;1;1;0;1;1;1;1;1;0;1;100
779394730;1;1;0;1;1;1;1;1;1;1;1;1;0;1;85
780414700;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
780619695;1;1;1;1;1;1;1;1;1;1;1;0;1;1;95
780786973;1;1;1;1;1;1;0;1;1;1;1;1;0;1;10
780787440;0;0;0;0;1;0;0;0;0;1;0;0;0;0;5
781577820;1;1;0;1;1;0;1;1;0;1;0;0;0;0;10
781672902;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
781768042;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
781847297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
782017101;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
782086447;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
782149032;1;1;1;1;1;1;0;1;1;0;1;1;0;1;100
782149225;1;1;1;1;1;1;1;1;1;1;1;0;0;1;95
782448403;1;1;0;1;1;1;1;1;0;1;1;1;0;1;95
783702663;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
783774960;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
784143418;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
784382409;1;1;1;1;1;1;1;1;0;1;1;1;1;1;100
785331076;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
785801366;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
786004130;1;0;1;1;1;0;0;0;0;0;1;0;1;1;90
786250729;1;1;1;1;1;0;0;1;0;1;1;1;0;1;95
786344683;1;0;1;1;1;1;1;1;0;1;1;1;0;1;95
786527921;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
786731884;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
786919720;1;1;1;1;1;0;0;1;1;1;1;1;0;1;100
787002327;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
787085939;1;1;1;1;1;0;0;1;1;1;1;1;1;1;95
787142429;1;1;0;1;1;0;0;1;1;1;1;1;1;0;80
787529309;1;1;1;1;1;0;0;1;0;1;1;0;1;1;95
787668628;1;1;0;1;1;1;1;1;0;0;1;0;0;1;85
787730392;1;1;1;1;1;1;1;1;0;1;1;0;0;1;95
787759779;1;1;0;1;1;0;0;1;0;1;1;1;0;1;95
787955075;1;1;0;1;1;0;1;0;0;1;1;1;1;1;90
787966255;1;1;1;1;1;1;0;1;1;1;1;1;1;1;95
788056108;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
788173482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
788271400;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
788273361;1;0;1;0;1;0;0;1;0;0;1;1;0;1;95
788626289;1;1;1;1;1;0;0;1;0;1;1;1;0;1;95
788726416;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
788816478;1;1;1;1;1;1;0;1;0;1;1;1;0;1;95
788847916;1;1;1;1;1;1;0;1;0;1;1;0;1;1;95
788900262;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
789121265;1;1;1;1;1;0;0;1;0;1;1;1;0;1;95
789121798;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
789370909;1;1;1;1;1;1;1;1;1;0;1;1;0;1;95
789370998;1;1;0;1;1;1;1;1;1;1;1;1;0;1;95
789454337;1;1;1;1;1;0;0;1;1;1;1;1;0;1;95
789512681;1;1;1;1;1;1;1;1;0;1;1;0;1;1;100
789615291;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
789753303;1;0;1;1;1;0;0;1;0;1;1;1;1;1;95
790266787;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
790483991;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
790499380;1;1;1;1;1;0;0;1;0;1;1;0;0;1;95
790665855;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
790666929;1;1;1;1;1;0;0;1;1;0;1;1;0;1;95
790667730;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
790677230;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
790720480;1;1;1;1;1;0;0;1;0;1;1;1;0;1;95
790720714;1;1;1;1;1;0;0;1;0;1;1;1;1;1;100
790777028;1;1;1;1;1;1;1;1;1;0;1;1;0;1;95
793467906;1;1;1;1;1;1;1;1;1;0;1;1;0;1;100
793534424;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
793921939;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
794141509;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
794344513;1;1;1;1;1;1;1;1;1;1;1;0;1;1;95
795079843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
795379208;1;1;1;1;1;1;1;1;1;1;1;1;0;1;5
795689901;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
795691173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
795693029;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
795703371;1;1;1;1;1;1;1;1;1;1;1;1;0;1;100
798244842;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
832908730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
832908905;1;1;0;1;1;1;1;1;1;0;0;1;0;0;15
832908978;1;1;1;1;1;0;0;1;1;0;0;1;1;0;10
832910505;1;1;1;1;1;1;0;1;1;0;1;1;0;1;95
832913316;1;0;1;1;1;1;1;0;1;0;1;1;0;0;70
832913653;1;0;1;0;1;0;1;0;1;1;1;1;1;1;75
832916492;1;0;1;1;0;0;0;1;1;1;1;1;0;0;20
832916508;1;0;0;0;0;0;0;0;1;0;0;0;0;0;10
832917532;1;0;0;0;1;1;1;0;0;1;0;1;1;0;10
832917778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
999000124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
999000125;1;0;0;1;1;0;1;1;0;1;1;1;1;1;10
