article_id;Loaded Language;Name Calling / Labeling;Repetition;Exaggeration / Minimization;Doubt;Appeal to fear-prejudice;Flag-Waving;Causal Oversimplification;Slogans;Appeal to Authority;Black-and-White Fallacy;Thought-terminating Cliches;Bandwagon,Reductio ad Hitlerum;Whataboutism,Straw_Men,Red_Herring;Verdict_percent
696694316;1;1;1;1;1;1;1;1;0;1;1;1;1;1;85
696735702;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
697063039;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5
697444415;1;1;1;1;1;0;0;0;0;1;0;1;1;0;85
697454736;1;1;1;1;1;1;0;0;0;1;0;0;1;1;85
697472447;1;0;1;1;1;0;0;0;0;0;0;0;0;0;85
697959084;1;1;1;1;1;1;0;1;0;0;1;1;1;0;90
697996062;1;1;1;1;0;1;0;1;0;0;0;1;0;0;95
698018235;1;1;1;1;1;1;1;1;1;0;1;1;1;1;90
698092698;1;1;1;1;1;1;0;0;0;0;0;0;0;0;85
698503276;1;1;0;1;1;1;1;1;0;0;1;0;1;0;90
698719689;1;0;0;0;0;1;0;0;0;1;0;0;0;0;10
698780559;1;0;0;1;1;0;0;0;0;0;0;0;0;0;90
699142854;1;1;0;1;1;1;1;1;0;1;1;1;0;1;65
699291100;1;0;0;0;1;0;0;1;0;0;1;0;0;1;65
699478811;1;1;1;1;1;1;1;0;0;1;1;0;0;0;85
700387229;1;0;1;0;0;1;0;0;0;1;0;0;0;0;25
700461600;1;0;0;1;1;1;0;1;0;0;1;0;0;0;45
700551604;1;1;1;1;1;1;0;1;0;0;1;1;0;1;85
700662577;1;0;0;0;0;1;0;0;0;1;0;0;0;0;25
701225819;1;1;1;0;0;1;0;0;0;1;1;0;1;0;80
701299732;1;0;1;0;0;1;0;0;0;1;0;0;1;0;40
701447437;1;0;0;1;1;1;0;1;0;1;0;0;0;1;40
701553469;1;1;1;1;1;1;1;1;1;0;1;1;0;1;90
701837665;1;1;1;1;1;1;0;1;0;1;1;0;0;1;95
701933838;1;0;0;0;0;0;0;0;0;1;0;0;0;0;15
701939679;1;0;0;0;0;0;0;0;0;0;0;1;1;0;60
702077434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
702077783;0;1;1;1;1;1;1;0;0;1;1;0;0;1;90
702111021;1;1;1;1;1;1;1;0;0;1;1;0;0;1;95
703056647;1;0;1;1;0;1;0;1;0;1;0;0;0;0;70
703698295;1;1;1;1;1;1;1;1;1;1;1;1;1;1;75
703806098;1;0;1;1;1;1;0;0;0;1;1;0;1;1;90
703821117;1;1;1;1;1;1;0;1;0;0;0;0;1;1;95
704591553;1;1;1;1;1;1;1;1;1;1;1;1;1;1;85
704856340;1;1;1;1;1;1;0;1;0;1;1;1;1;1;95
705035735;1;0;0;1;0;1;0;0;0;1;0;0;0;0;65
705409419;1;1;0;1;1;1;1;1;0;1;1;1;1;1;85
706088110;1;1;1;1;1;1;1;0;0;0;0;0;0;0;95
706501640;1;0;1;1;0;1;0;0;0;1;0;0;0;0;20
706600938;1;1;1;1;1;1;0;0;0;1;1;0;0;1;90
706636401;1;1;1;1;1;1;0;1;0;1;1;0;1;0;90
706661242;1;0;1;1;1;1;0;1;1;1;1;1;0;0;90
706777811;1;0;0;1;1;1;0;1;1;1;0;1;0;0;75
707451080;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
707566605;1;0;0;0;0;1;0;0;0;1;0;0;0;0;10
707772906;1;1;1;1;1;1;0;1;1;0;1;1;1;1;95
708071969;1;0;0;1;0;1;0;0;0;1;0;0;0;0;40
708487008;1;0;0;0;0;1;0;0;0;1;0;0;0;0;25
708561738;1;0;1;1;0;1;0;1;1;0;1;1;0;0;90
709732928;1;1;1;1;1;1;1;1;1;1;1;1;1;0;95
710100700;1;0;0;0;0;0;0;0;0;1;0;0;0;0;15
710376094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
711566593;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
711596363;1;1;1;1;0;1;1;1;1;1;1;1;1;1;90
711622457;1;1;0;1;1;1;1;1;0;0;1;0;0;1;85
711716996;1;1;1;1;1;0;0;1;0;0;1;1;0;1;95
711964584;1;1;1;1;1;1;1;1;1;0;1;1;0;1;85
712382330;1;1;1;1;1;1;0;0;0;1;1;0;0;0;75
713130996;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
715588833;1;1;1;1;1;1;1;1;1;1;1;1;1;0;95
715790840;1;1;1;1;1;1;1;0;0;1;1;0;0;0;80
716469423;1;0;1;1;1;1;0;1;1;1;1;0;1;0;90
718312499;1;0;0;1;1;1;0;1;0;1;0;0;0;0;85
718595845;1;1;0;1;1;1;0;0;0;1;0;0;0;1;80
721406153;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
721710340;1;1;1;1;1;1;1;1;0;1;1;1;0;0;80
721890296;1;1;1;1;1;1;1;1;1;1;1;1;1;0;95
722507879;1;0;1;0;1;1;0;0;0;1;1;0;1;0;75
722512241;1;1;1;1;1;1;1;1;1;1;1;1;1;1;85
723501118;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
723537899;1;1;1;1;1;1;0;1;0;0;1;0;0;1;70
723793978;1;0;1;1;1;1;0;1;0;1;1;1;1;0;90
723823436;1;0;1;1;1;1;0;1;0;1;1;1;0;1;95
723844295;1;0;1;1;1;1;0;1;0;1;1;1;0;1;85
723883127;1;1;1;1;1;1;0;0;0;1;1;1;1;1;95
724095467;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
724095598;1;0;1;1;1;1;0;1;0;1;0;1;1;1;95
724791253;1;1;0;1;1;1;1;1;0;0;1;1;1;1;95
725238842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
725276027;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
725498022;1;1;1;1;1;0;0;0;0;1;0;0;0;0;75
725731328;1;1;1;1;1;1;1;1;0;1;1;0;1;0;95
725824328;1;1;0;1;1;1;0;1;0;0;0;0;0;1;85
727128296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
727174208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
727405181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
727493378;1;0;1;1;1;0;0;1;1;1;1;1;1;1;85
727497152;1;0;0;1;1;0;0;0;0;1;0;0;0;0;80
727569885;1;1;0;1;1;1;1;1;1;1;1;1;0;1;95
727634031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
727658675;1;1;1;1;1;1;1;1;1;1;1;1;1;1;70
727736557;1;1;0;1;0;0;0;0;0;0;0;0;0;0;20
727736595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
727869189;1;1;0;0;1;1;1;1;0;1;1;1;0;1;65
728153988;1;1;1;0;0;1;0;0;0;0;0;0;0;0;70
728169864;1;1;1;1;1;1;0;1;0;1;1;0;0;0;90
728343601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
728680557;1;0;0;0;0;0;0;0;0;1;0;0;1;0;25
728758697;1;1;1;1;1;1;0;0;1;0;1;1;1;1;95
728972961;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
729303442;0;0;0;0;1;0;0;0;0;1;0;0;0;0;15
729348908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
729368012;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
729410793;1;1;1;1;1;1;0;0;1;1;1;1;1;0;75
729549972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729561658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
729578579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90
729581752;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
729651527;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10
729668796;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
729670169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729700539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
729940206;1;1;1;1;1;0;0;0;0;1;1;1;0;1;85
730019938;1;0;0;1;1;0;0;1;0;0;0;0;0;1;40
730036755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730061195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
730081389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
730093263;1;0;0;1;1;0;0;1;0;0;1;1;0;1;70
730149656;1;1;0;1;1;1;1;1;0;1;1;0;1;0;85
730222442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730237078;1;0;0;1;0;0;1;0;0;1;0;0;0;0;15
730246508;1;0;0;0;0;0;1;0;0;1;0;0;0;0;15
730268758;1;1;1;1;1;1;0;0;0;1;0;0;0;0;40
730269378;1;0;0;1;1;0;0;0;0;0;0;0;0;1;90
730389374;1;1;0;1;1;1;0;1;0;0;0;0;0;1;40
730559808;1;1;1;1;1;1;1;0;1;1;1;1;1;1;85
730573740;1;1;0;1;0;1;1;0;0;1;1;0;0;0;40
730652769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730865684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
731063195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
731178960;1;0;0;0;0;0;0;0;0;1;0;0;0;0;10
731511020;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
731513824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
731762731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
731927633;1;1;0;1;0;1;1;1;1;1;1;0;1;0;85
732154721;1;1;0;1;0;1;1;1;1;1;1;1;1;0;85
732610971;1;1;1;1;0;1;1;1;1;0;1;1;1;1;95
732708002;1;1;0;0;1;0;0;0;0;0;0;0;0;0;20
733754480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
734265267;1;1;1;0;0;1;1;0;0;1;1;1;0;0;80
735090638;1;1;1;1;0;1;1;1;1;1;1;1;1;1;95
735265649;1;1;1;1;1;1;1;1;0;1;1;1;0;1;90
735815173;1;1;1;1;1;1;0;0;0;0;1;1;1;1;85
735815503;1;1;0;1;0;1;0;1;1;1;1;1;0;1;95
735855251;1;1;1;0;0;1;0;0;0;1;0;0;0;0;35
736231219;1;1;0;1;1;1;0;0;0;0;0;0;1;1;95
736757214;1;1;1;1;1;1;0;1;0;1;1;1;0;1;95
737194975;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
737255982;1;1;1;1;1;1;0;1;0;0;1;1;1;1;90
737457870;1;1;1;1;1;1;0;1;0;0;1;0;0;0;85
738028498;1;1;1;1;1;1;0;1;0;1;0;0;0;1;95
738060046;1;1;1;1;1;1;0;1;1;0;1;1;0;1;95
738207834;1;1;1;1;1;1;1;1;0;1;1;0;0;0;85
738361208;1;1;1;1;1;1;0;0;0;1;1;1;1;0;85
738442776;1;0;1;0;1;1;1;0;0;1;0;0;1;0;70
738447109;1;1;0;1;1;1;0;0;0;1;0;0;1;0;70
738542398;1;0;0;0;0;0;0;0;0;1;0;0;0;0;40
738781754;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20
739091070;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
739140767;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15
740235127;1;1;1;1;1;1;1;1;1;1;1;1;0;1;80
740356006;1;1;1;1;1;0;0;0;0;0;0;0;1;1;60
740808926;1;1;1;1;1;1;1;1;1;1;1;1;0;0;95
741655444;1;1;0;1;1;1;0;1;0;0;1;0;0;0;85
741802985;1;1;1;1;1;1;1;1;0;0;1;1;1;1;95
741896049;1;1;0;0;0;1;1;0;0;1;0;0;0;0;30
741923579;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
752287274;1;1;1;1;1;1;1;1;0;1;0;1;0;1;85
754111899;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754131438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
754179642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
754231597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
754348478;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754402671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
754508491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
755170235;1;1;1;1;1;1;1;1;0;1;1;0;1;0;90
755393220;1;1;1;1;1;1;0;1;0;1;1;0;0;0;85
755459860;0;1;0;1;1;1;1;0;0;1;1;0;0;1;85
755814432;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
756114837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
757171650;1;0;1;0;0;1;0;0;0;1;0;0;0;0;15
757243988;1;0;1;1;1;1;0;1;0;0;0;0;1;1;80
757611486;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
757713354;1;1;0;1;1;1;0;1;1;1;0;0;0;1;
757843275;1;0;1;0;1;1;0;0;0;1;0;0;0;0;25
757964238;1;0;1;1;1;0;1;1;1;0;1;1;1;1;85
758385628;0;0;0;0;0;1;0;0;0;0;0;0;0;0;15
758386255;1;1;1;1;1;1;0;1;0;0;1;0;0;1;90
758469195;0;0;1;0;1;1;0;0;0;0;0;0;0;0;20
758472954;0;0;0;0;0;1;0;0;0;1;0;0;0;0;30
758477392;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10
758512204;1;1;1;1;0;1;1;0;0;0;1;0;1;1;95
758669180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
758756657;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
758812201;1;0;0;1;1;1;1;1;0;1;0;0;0;1;65
758882558;0;0;0;0;1;0;1;0;0;1;0;0;0;1;15
759337941;1;1;1;1;1;1;0;1;0;0;1;1;1;1;95
759468687;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
759478604;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
761334950;1;1;1;1;1;1;0;1;0;0;1;1;0;1;85
761546223;1;1;1;1;1;1;0;1;1;1;1;0;1;0;90
761564397;1;0;1;1;1;0;0;1;1;0;1;1;0;1;70
761568202;1;0;0;1;1;0;1;0;0;0;0;1;0;1;60
761575506;0;0;0;1;0;0;0;0;0;0;0;1;0;1;20
761610997;1;1;1;1;1;1;1;1;1;1;1;1;1;1;90
761674108;1;1;1;1;1;1;1;1;1;1;1;1;1;0;95
761722669;1;0;1;1;1;0;0;0;0;0;1;1;1;1;85
761780613;1;1;0;1;1;0;0;1;0;0;0;1;0;0;85
761874505;1;0;0;1;1;0;0;1;0;0;1;0;0;1;85
761897089;1;1;1;1;1;1;1;1;0;1;1;0;1;1;95
761955563;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
761968851;1;1;1;1;0;1;1;1;1;1;1;1;0;0;95
761969038;1;0;1;1;1;1;1;1;1;0;1;1;0;0;90
761969692;1;1;1;1;1;1;1;1;1;1;1;1;0;1;85
762147609;1;1;1;0;1;1;0;0;0;1;1;1;1;0;95
762152527;1;1;1;1;1;1;0;0;1;0;0;0;0;0;75
762160164;1;1;1;1;1;0;0;1;0;0;0;0;0;1;90
762200179;1;1;0;1;1;1;0;1;0;1;1;0;0;1;70
762206044;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
762340819;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
762546428;1;1;1;1;1;1;0;1;0;1;1;1;1;1;95
762956953;1;1;0;1;1;1;0;1;0;1;1;0;1;0;90
763114850;1;1;1;1;1;1;0;1;1;0;1;1;0;1;85
763260610;1;1;1;1;1;1;1;1;1;1;1;1;1;1;85
763280007;1;1;1;1;1;1;1;1;1;0;1;1;1;1;95
763412406;1;1;1;1;1;1;1;1;1;1;1;1;1;0;95
763440871;1;1;0;1;0;1;1;1;0;1;0;0;1;0;75
763761219;1;0;0;0;0;1;0;0;1;1;1;0;0;0;25
764518567;1;1;0;1;1;0;0;1;0;0;0;0;0;0;85
764609985;1;1;1;1;1;1;0;1;0;1;1;1;0;1;80
764664283;1;1;0;1;1;1;0;0;0;1;0;0;0;1;70
764715911;1;1;1;1;1;1;1;1;0;0;1;1;0;1;95
765029945;1;1;1;1;1;1;0;1;1;0;1;1;1;1;90
765197039;1;1;1;1;1;1;0;0;0;1;1;0;0;1;80
765385479;1;1;0;1;1;1;1;0;0;1;1;0;1;1;85
765913191;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
765953146;1;1;0;1;1;0;0;1;0;0;1;1;1;1;85
765982381;1;1;0;1;1;0;0;0;1;1;1;1;1;0;75
766084411;1;1;1;1;1;1;0;1;0;0;1;1;1;1;95
766632016;1;1;1;1;1;1;0;1;1;1;1;1;1;1;90
766942310;1;1;0;1;1;1;0;0;0;1;0;0;0;0;60
767129999;1;1;1;1;0;1;1;1;1;1;1;1;0;1;95
769427494;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
769682854;1;1;0;0;0;0;0;0;0;0;0;0;0;0;30
769752554;1;1;0;0;0;1;1;0;1;0;1;0;0;0;70
769962236;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
769962328;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
770156173;1;1;0;1;1;1;0;1;0;0;1;0;1;1;65
770156851;1;1;1;1;1;1;0;1;0;0;1;0;0;0;85
770221823;1;1;1;0;1;1;0;0;1;1;1;1;0;1;95
770376380;1;1;1;1;1;1;0;1;0;1;1;1;0;1;95
770581969;1;0;0;0;1;1;0;0;0;1;0;0;0;0;15
770877978;1;0;0;0;0;0;0;0;0;1;1;0;1;0;20
770938827;1;1;0;1;1;0;1;1;0;0;1;0;0;0;95
770945799;1;1;1;1;1;0;1;1;0;1;1;1;0;1;85
770956434;1;1;1;1;1;0;0;0;0;1;0;1;1;1;65
771254016;1;1;0;0;1;0;0;0;0;0;0;0;0;0;20
771406408;1;1;1;1;1;1;1;1;1;0;1;1;1;1;95
771546417;1;1;1;1;0;0;1;1;1;1;0;0;1;0;65
771655795;1;1;0;1;0;1;0;0;0;0;1;0;0;1;70
771879020;1;1;1;1;0;1;1;1;0;1;1;1;0;1;85
772836731;1;1;1;1;1;1;1;1;1;1;1;1;1;1;98
772947654;1;1;1;1;1;1;1;1;1;0;1;1;1;1;95
773520636;1;1;1;1;1;1;1;1;1;1;1;1;1;1;90
773650987;1;1;1;1;1;1;0;1;0;1;1;0;0;0;95
773748383;1;1;1;1;1;1;0;1;0;1;1;1;1;1;85
773937361;1;1;1;1;1;1;1;1;1;1;1;1;1;0;95
774007496;1;1;1;1;1;1;0;1;1;0;1;1;1;1;95
774145019;1;1;1;1;1;1;1;1;0;1;1;1;0;1;90
774637726;1;0;1;1;1;0;0;1;1;1;1;1;1;1;75
774904810;1;1;1;1;1;1;0;1;0;1;1;0;0;0;80
775448623;1;1;0;1;1;1;0;1;0;1;1;0;0;0;70
776049384;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
776126299;1;1;1;1;1;0;1;0;0;1;1;1;1;1;85
776345502;1;1;1;1;1;0;1;1;1;0;1;1;0;1;95
776368676;1;1;1;1;1;1;1;1;1;1;1;1;1;1;85
776373795;1;1;0;1;1;1;1;0;1;1;0;0;0;0;10
776385494;1;0;0;0;0;1;0;0;0;0;0;0;0;0;20
776535164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
776616374;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
777488669;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
777720051;1;1;0;0;0;1;0;0;0;1;0;0;0;0;70
777785889;1;1;0;1;0;1;0;0;0;1;0;0;0;0;65
777869943;1;0;0;0;0;0;0;0;0;1;0;0;0;0;10
778094905;1;0;1;1;1;1;1;1;1;1;1;0;0;1;85
778139122;1;1;0;1;1;1;0;1;0;0;1;0;1;0;70
778358096;1;1;1;1;1;1;0;1;0;0;1;1;0;1;85
778507244;1;1;1;1;0;1;0;1;0;1;0;0;0;1;95
778664280;1;1;1;1;1;1;1;1;1;1;1;1;1;1;70
778730964;1;1;1;1;1;0;0;1;0;0;1;1;0;1;85
779309765;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
779394730;1;1;0;1;0;1;0;1;1;1;1;1;0;1;70
780414700;1;1;1;1;0;1;1;1;1;1;1;1;1;1;65
780619695;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
780786973;1;1;0;1;1;0;0;1;0;0;0;1;0;1;40
780787440;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
781577820;1;1;0;0;1;0;1;0;0;0;0;0;0;0;15
781672902;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
781768042;1;1;1;1;1;1;1;1;1;1;1;1;0;1;85
781847297;1;1;0;1;1;0;0;1;0;0;0;1;0;1;20
782017101;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
782086447;1;1;1;1;1;1;1;1;1;1;1;1;1;1;90
782149032;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
782149225;1;1;1;1;1;1;0;1;0;1;1;1;0;1;90
782448403;1;1;0;1;1;1;0;0;0;1;0;1;0;0;80
783702663;1;1;1;1;1;1;1;1;0;1;1;1;1;1;85
783774960;1;1;1;1;1;1;0;1;1;0;1;1;0;1;95
784143418;1;1;1;0;1;1;0;0;0;1;0;1;0;1;70
784382409;1;1;1;1;1;1;0;1;0;1;1;1;1;1;95
785331076;1;0;1;1;1;1;0;1;0;0;1;0;0;1;60
785801366;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
786004130;1;0;1;1;1;0;0;0;0;0;0;0;1;1;60
786250729;1;1;1;1;1;0;0;1;1;1;1;1;0;1;95
786344683;1;1;1;1;1;1;0;1;0;1;0;0;0;1;90
786527921;1;1;1;1;1;1;1;1;1;1;1;1;1;1;85
786731884;1;1;0;1;1;1;1;1;1;0;1;1;1;1;95
786919720;1;1;1;1;1;0;0;0;0;1;1;0;0;1;95
787002327;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
787085939;1;1;1;1;1;0;0;0;0;0;1;0;0;1;90
787142429;1;0;0;0;0;0;0;0;0;1;0;1;1;0;20
787529309;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
787668628;1;1;0;1;1;1;1;0;0;1;0;0;0;1;95
787730392;1;1;1;1;1;0;0;1;1;1;1;1;0;1;90
787759779;1;1;0;1;1;0;0;1;0;0;0;0;0;1;90
787955075;1;1;0;1;1;0;0;1;0;0;0;1;0;0;40
787966255;1;1;0;1;1;1;0;0;0;1;0;0;0;0;65
788056108;1;1;1;1;1;1;1;1;1;1;1;1;1;1;90
788173482;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
788271400;1;1;1;1;1;1;0;1;0;0;1;1;1;1;90
788273361;1;1;1;1;1;0;0;1;0;0;1;1;1;1;90
788626289;1;1;1;1;1;0;0;0;0;0;1;0;1;1;85
788726416;1;1;1;1;1;1;1;0;1;1;1;1;1;0;90
788816478;1;1;0;1;1;1;0;1;0;1;1;0;0;1;90
788847916;1;1;1;1;1;0;0;0;0;1;0;0;0;1;80
788900262;1;1;1;1;1;1;0;1;0;1;1;1;0;1;90
789121265;1;1;0;1;1;1;0;1;0;0;1;0;0;1;85
789121798;1;1;1;1;1;1;1;1;1;0;1;1;1;1;90
789370909;1;1;1;1;1;1;1;1;0;0;1;1;1;1;95
789370998;1;1;0;1;1;1;0;1;1;1;1;1;1;1;90
789454337;1;1;1;1;1;1;0;1;1;1;1;0;0;1;80
789512681;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
789615291;1;1;1;1;1;1;1;1;1;0;1;1;0;1;85
789753303;1;0;1;0;0;0;0;0;0;1;0;0;0;1;35
790266787;1;1;1;1;1;1;0;1;1;1;1;1;1;1;95
790483991;1;1;1;1;1;1;1;1;1;1;1;1;1;0;85
790499380;1;1;1;1;1;1;0;1;0;0;1;1;1;1;95
790665855;1;1;1;1;1;1;1;0;0;1;0;0;1;0;90
790666929;1;1;1;1;1;1;0;1;1;0;1;1;1;1;85
790667730;1;1;0;1;1;1;0;0;0;0;1;0;1;0;90
790677230;1;1;1;1;1;1;1;1;0;1;1;1;1;1;90
790720480;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
790720714;1;1;1;1;1;1;0;1;0;0;1;0;0;1;95
790777028;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
793467906;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
793534424;1;1;1;1;1;1;1;1;0;1;1;0;0;1;95
793921939;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
794141509;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
794344513;1;1;0;1;1;1;0;1;1;1;1;1;1;1;85
795079843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
795379208;1;0;1;1;1;1;1;1;0;1;0;1;0;1;15
795689901;1;1;0;1;1;1;1;1;1;1;1;0;0;1;80
795691173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
795693029;1;1;1;1;1;1;0;1;0;1;0;0;0;1;85
795703371;1;1;1;1;1;1;1;1;1;1;1;1;0;1;90
798244842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95
832908730;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10
832908905;1;1;0;1;1;0;0;0;1;1;0;1;0;0;15
832908978;1;1;0;0;1;0;0;0;1;0;0;0;0;0;20
832910505;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
832913316;1;0;1;0;1;1;1;0;1;1;0;0;0;0;15
832913653;1;0;1;0;0;0;1;0;1;1;0;1;1;0;30
832916492;1;0;1;1;0;0;0;0;0;0;0;1;0;0;40
832916508;1;0;0;0;1;1;0;0;1;0;0;0;0;0;20
832917532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
832917778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
999000124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
999000125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
