article_id;Loaded Language;Name Calling / Labeling;Repetition;Exaggeration / Minimization;Doubt;Appeal to fear-prejudice;Flag-Waving;Causal Oversimplification;Slogans;Appeal to Authority;Black-and-White Fallacy;Thought-terminating Cliches;Bandwagon,Reductio ad Hitlerum;Whataboutism,Straw_Men,Red_Herring;Verdict_percent
701299732;1;0;0;0;0;1;0;0;0;1;0;0;0;0;40
701447437;1;0;0;1;1;1;0;1;0;1;0;0;0;0;60
701553469;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
701837665;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
701933838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
701939679;1;0;0;0;1;0;0;0;0;1;0;0;0;0;30
702077434;0;0;0;0;1;0;0;0;0;0;0;0;0;0;20
702077783;1;1;0;1;1;1;0;0;0;0;0;0;0;1;70
702111021;1;1;0;1;1;1;1;1;0;0;1;0;0;0;80
703056647;1;0;0;1;0;1;0;1;0;1;0;0;0;0;70
703698295;1;1;0;1;1;1;0;0;0;1;0;0;0;0;70
703806098;1;0;0;1;1;1;0;0;0;1;0;0;0;0;75
703821117;1;0;0;1;1;1;0;1;0;0;1;0;0;1;70
704591553;1;1;0;1;1;1;0;0;0;1;1;0;1;0;80
704856340;1;0;1;1;1;1;0;0;0;1;0;0;0;0;70
705035735;1;0;0;1;0;1;0;0;0;1;0;0;0;0;70
705409419;1;1;0;1;1;1;0;1;0;1;1;0;0;0;80
706088110;1;1;0;1;1;1;0;0;0;0;1;0;0;1;80
706501640;1;0;1;1;0;1;0;0;0;1;0;0;0;0;60
706600938;1;0;0;1;1;1;0;0;0;1;1;0;0;0;60
706636401;1;0;1;1;1;1;0;1;0;1;0;0;0;0;70
706661242;1;1;0;1;1;1;0;0;0;1;1;0;0;0;75
706777811;1;0;0;1;0;1;0;0;0;1;0;0;0;0;60
707451080;1;0;1;1;1;1;1;0;0;1;1;0;0;1;85
707566605;1;0;1;1;0;1;0;1;0;1;0;0;0;0;60
707772906;1;0;0;1;1;1;1;1;0;0;1;0;0;1;80
708071969;1;0;0;1;0;1;0;0;0;1;0;0;0;0;60
708487008;1;0;0;1;0;1;0;0;0;1;0;0;0;0;40
708561738;1;0;1;1;1;1;1;1;0;0;1;0;1;0;75
709732928;1;0;1;1;1;1;0;1;0;1;1;0;0;1;80
710100700;1;0;0;0;0;1;0;0;0;1;0;0;0;0;30
710376094;1;0;0;1;0;1;0;0;0;1;0;0;0;0;30
711566593;1;1;0;1;1;1;1;1;1;1;1;0;0;1;80
711596363;1;1;0;1;1;1;1;1;1;1;1;0;1;1;85
711622457;1;1;0;1;1;1;1;0;0;0;1;0;0;1;80
711716996;1;1;0;1;1;1;0;1;0;0;1;0;0;1;85
711964584;1;1;0;1;1;1;1;1;0;0;1;0;0;1;80
712382330;1;1;0;1;1;1;0;0;0;1;0;0;0;0;70
713130996;1;1;0;1;1;1;1;1;0;1;1;0;0;1;85
715588833;1;1;1;1;1;1;0;1;1;1;1;1;0;1;85
715790840;1;0;0;1;1;1;0;0;0;1;1;0;0;0;70
716469423;1;0;0;1;1;1;0;1;0;1;0;0;0;0;70
718312499;1;0;0;1;1;1;0;1;0;1;0;0;0;0;70
718595845;1;1;0;1;1;1;0;1;0;1;0;0;0;1;70
721406153;1;1;0;1;1;1;0;0;0;1;1;0;0;1;80
721710340;1;0;0;1;0;1;1;0;0;1;1;0;0;0;60
721890296;1;1;1;1;1;1;1;1;0;1;1;0;0;1;90
722507879;1;0;0;1;1;1;0;1;0;1;1;0;0;0;70
722512241;1;1;0;1;1;1;0;1;0;1;1;0;0;0;85
723501118;1;1;1;1;1;1;0;1;0;0;1;0;0;0;80
723537899;1;0;0;1;1;1;0;1;0;0;1;0;0;1;70
723793978;1;0;0;1;1;1;0;0;0;0;0;0;0;0;60
723823436;1;0;1;1;1;1;0;1;0;1;0;0;0;1;80
723844295;0;0;1;1;1;1;0;1;0;0;0;0;0;0;60
723883127;1;1;0;1;1;1;0;0;0;1;0;0;0;0;75
724095467;1;0;0;1;1;1;0;0;0;0;0;0;0;1;70
724095598;1;0;0;1;1;1;0;1;0;1;0;0;0;0;70
724791253;1;1;0;1;1;1;0;0;0;0;1;0;1;1;85
725238842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
725276027;1;1;1;1;1;1;0;1;0;0;1;0;0;1;85
725498022;1;1;1;1;1;1;0;1;0;1;1;0;0;0;75
725731328;1;1;0;1;1;1;0;1;0;0;0;0;1;0;70
725824328;1;0;0;1;1;1;0;1;0;0;0;0;0;1;70
727128296;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10
727174208;0;0;0;0;1;0;0;0;0;1;0;0;0;0;10
727405181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727493378;1;0;0;1;1;0;0;0;0;1;0;0;0;0;40
727497152;1;0;0;0;1;1;0;0;0;0;0;0;0;0;70
727569885;1;1;0;1;1;1;1;1;0;1;1;0;0;1;85
727634031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727658675;1;0;0;1;1;1;1;0;0;1;1;0;1;0;60
727736557;1;0;0;1;1;1;0;0;0;0;0;0;0;0;40
727736595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727869189;1;0;0;1;1;0;0;0;0;1;1;0;0;1;60
728153988;1;0;0;0;0;1;0;0;0;0;0;0;0;0;20
728169864;1;1;1;1;1;1;0;1;0;0;1;0;0;1;85
728343601;0;0;0;0;1;0;0;0;0;1;0;0;0;0;20
728680557;1;0;0;0;0;0;1;0;0;1;0;0;1;0;40
728758697;1;1;1;1;1;1;0;0;0;1;1;0;1;1;85
728972961;1;1;0;1;1;1;1;1;1;1;1;1;0;0;80
729303442;1;0;0;0;1;0;0;0;0;1;0;0;0;0;30
729348908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
729368012;1;0;0;1;1;1;0;1;0;1;1;0;0;1;70
729410793;1;0;0;0;1;0;0;0;0;1;1;1;0;0;60
729549972;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
729561658;0;0;1;0;1;0;0;0;0;1;0;0;0;0;10
729578579;1;1;1;1;1;1;0;1;0;1;1;1;1;1;85
729581752;0;0;0;1;0;0;0;0;0;1;0;0;0;0;10
729651527;1;0;0;0;1;0;0;0;0;1;0;0;0;0;30
729668796;1;1;0;1;0;1;1;1;1;1;1;0;0;0;80
729670169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729700539;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10
729940206;1;1;0;1;1;1;0;1;0;0;0;1;0;0;70
730019938;1;0;0;0;1;0;0;0;0;0;0;0;0;0;30
730036755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730061195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730081389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730093263;1;0;0;0;1;0;0;0;0;0;0;0;0;1;60
730149656;1;1;0;1;1;1;0;0;0;1;1;0;0;0;70
730222442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730237078;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
730246508;1;0;0;0;0;0;1;0;0;1;0;0;0;0;20
730268758;1;0;1;1;1;1;0;0;0;1;0;0;0;0;60
730269378;1;0;0;0;1;0;0;0;0;0;0;0;0;0;40
730389374;1;1;0;1;1;1;0;1;0;0;1;0;0;0;65
730559808;1;1;1;1;1;1;1;0;0;1;1;0;1;0;75
730573740;1;1;0;1;1;1;0;0;0;1;1;0;0;0;60
730652769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730865684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731063195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731178960;0;0;0;1;0;1;0;0;0;1;0;0;0;0;20
731511020;0;0;0;1;0;0;0;0;0;1;0;0;0;0;10
731513824;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10
731762731;0;0;0;0;1;0;0;0;0;1;0;0;0;0;20
731927633;1;1;0;1;0;1;1;0;0;1;1;0;1;1;85
732154721;1;0;0;1;0;1;1;1;0;0;1;0;1;1;80
732610971;1;1;0;1;1;1;1;1;0;1;1;0;1;1;85
732708002;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10
733754480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
734265267;1;0;0;1;0;1;1;0;0;1;0;0;0;0;60
735090638;1;1;0;1;1;1;0;1;0;1;0;0;0;0;70
735265649;1;1;0;1;1;1;1;1;0;1;1;0;0;1;80
735815173;1;1;0;1;1;1;0;0;0;1;1;0;1;1;80
735815503;1;1;0;1;0;1;0;1;0;0;1;0;0;0;70
735855251;1;0;0;0;0;1;1;0;0;1;0;0;0;0;40
736231219;1;1;0;1;1;1;0;0;0;0;0;0;1;1;70
736757214;1;1;0;1;1;1;0;1;0;0;1;0;0;0;80
737194975;1;1;1;1;1;1;1;1;0;1;1;1;1;1;85
737255982;1;1;0;1;1;0;0;0;0;0;1;0;1;0;70
737457870;1;1;0;1;1;0;0;0;0;0;0;0;0;1;70
738028498;1;0;0;1;1;1;0;0;0;1;0;0;0;0;70
738060046;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
738207834;1;1;1;1;1;1;0;1;0;0;1;0;0;1;75
738361208;1;0;0;1;1;1;0;0;0;0;1;0;0;0;60
738442776;1;0;0;0;1;1;1;0;0;1;0;0;0;0;50
738447109;1;0;0;1;1;1;0;0;0;1;0;0;0;0;60
738542398;1;0;0;0;1;1;0;0;0;0;0;0;0;0;40
738781754;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20
739091070;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
739140767;1;0;0;0;0;1;0;0;0;0;0;0;0;0;20
740235127;1;0;1;1;1;1;0;0;0;0;1;0;0;1;70
740356006;1;1;0;1;1;1;0;0;0;0;1;0;0;1;80
740808926;1;1;0;1;1;1;1;1;0;1;1;0;0;0;80
741655444;1;1;0;1;1;1;0;0;0;0;0;0;0;0;60
741802985;1;1;0;1;1;1;0;1;0;0;1;0;0;1;80
741896049;1;0;0;0;0;1;1;0;0;1;0;0;0;0;40
741923579;1;1;0;1;1;1;0;1;0;1;1;0;1;1;85
752287274;1;1;0;1;1;0;0;0;0;0;0;0;0;1;60
754111899;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754131438;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754179642;1;0;0;0;0;1;0;0;0;1;0;0;0;0;20
754231597;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10
754348478;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754402671;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
754508491;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
755170235;1;0;0;1;1;1;1;1;0;1;1;0;0;0;75
755393220;1;0;0;1;1;1;0;1;0;1;1;0;0;1;75
755459860;1;0;1;1;1;1;0;1;0;0;1;0;0;1;80
755814432;1;1;0;1;1;1;0;1;0;0;1;0;0;0;70
756114837;0;0;0;0;0;1;0;0;0;1;0;0;0;0;20
757171650;1;0;1;1;0;1;0;0;0;1;0;0;0;0;40
757243988;1;0;1;1;1;1;0;0;0;1;1;0;0;1;75
757611486;1;1;1;1;1;1;0;1;0;0;1;0;0;1;80
757713354;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
757843275;1;0;0;1;1;1;0;0;0;1;0;0;0;0;40
757964238;1;0;1;1;1;1;1;0;0;1;1;0;1;0;75
758385628;0;0;0;0;1;1;0;0;0;1;0;0;0;0;30
758386255;1;1;0;1;1;1;0;1;0;0;1;1;0;1;85
758469195;1;0;1;0;0;1;0;0;0;1;0;0;0;0;60
758472954;0;0;0;0;0;1;0;0;0;1;0;0;0;0;40
758477392;1;0;0;0;1;1;0;0;0;1;0;0;0;0;40
758512204;1;1;1;1;1;1;0;0;0;0;0;0;0;1;70
758669180;0;0;0;0;0;1;0;0;0;1;0;0;0;0;20
758756657;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
758812201;1;0;0;0;1;1;0;0;0;1;0;0;0;0;60
758882558;0;0;0;0;1;0;0;0;0;0;0;0;0;0;20
759337941;1;1;1;1;1;1;0;0;0;0;0;0;0;1;80
759468687;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
759478604;1;0;0;1;1;1;0;1;0;1;1;0;0;0;70
761334950;1;0;0;1;1;1;0;0;0;0;1;0;0;0;40
761546223;1;0;1;1;1;1;0;1;0;1;1;0;0;0;70
761564397;1;0;0;0;1;0;0;1;0;1;1;0;0;1;70
761568202;0;0;1;0;1;0;0;0;0;0;0;0;0;1;60
761575506;0;0;1;1;0;0;0;0;0;0;0;0;0;0;20
761610997;1;0;0;1;1;1;1;1;0;0;1;0;0;0;60
761674108;1;1;0;1;1;1;1;1;0;1;1;0;1;1;75
761722669;1;0;1;1;1;0;0;0;0;0;0;1;0;1;70
761780613;1;1;0;1;1;0;0;1;0;0;0;0;0;0;60
761874505;1;0;1;1;1;0;0;1;0;1;1;0;0;1;75
761897089;1;1;1;1;1;1;0;1;0;0;1;0;0;1;85
761955563;1;1;0;1;1;1;1;1;1;1;1;0;1;0;80
761968851;1;0;0;1;1;0;1;1;0;1;1;0;0;1;70
761969038;0;0;0;0;1;0;0;0;0;0;0;0;0;0;30
761969692;1;1;1;1;1;1;0;1;0;0;1;0;0;0;70
762147609;1;0;0;1;1;1;0;0;0;1;1;0;0;0;75
762152527;1;0;0;1;1;1;0;0;0;0;0;0;0;0;50
762160164;1;1;0;1;1;1;0;0;0;0;1;1;0;0;85
762200179;1;0;0;1;1;0;0;0;0;1;0;0;0;0;40
762206044;1;1;1;1;1;1;0;0;0;1;0;0;0;1;80
762340819;1;1;1;1;1;1;0;1;0;0;1;1;0;1;85
762546428;1;1;1;1;1;1;0;1;0;1;1;0;1;0;80
762956953;1;1;0;1;1;1;0;1;0;1;1;0;0;1;80
763114850;1;1;0;1;1;1;0;1;0;0;1;0;0;1;85
763260610;1;0;0;1;1;1;0;0;0;1;1;0;0;1;70
763280007;1;1;1;1;1;1;1;1;1;0;1;0;1;1;85
763412406;1;0;1;1;1;1;1;1;0;1;1;0;1;1;85
763440871;1;0;0;1;1;1;1;1;0;1;1;0;1;0;75
763761219;1;0;0;0;0;1;0;0;0;1;0;0;1;0;40
764518567;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
764609985;1;1;1;1;1;1;0;1;0;0;1;0;0;0;75
764664283;1;1;0;1;1;1;0;0;0;1;1;0;0;1;75
764715911;1;1;0;1;1;1;1;1;0;0;1;0;0;1;85
765029945;1;1;0;1;1;1;0;0;0;0;1;0;1;1;75
765197039;1;1;0;1;1;1;0;1;0;1;1;0;0;1;80
765385479;1;1;0;1;1;1;1;1;0;1;1;0;1;1;85
765913191;1;1;1;1;1;1;1;1;0;1;1;0;1;1;85
765953146;1;0;0;1;1;1;0;1;0;0;1;0;0;1;70
765982381;1;1;0;1;1;1;1;1;0;1;1;0;1;1;85
766084411;1;0;0;1;1;1;0;1;0;0;1;0;0;1;85
766632016;1;1;1;1;1;1;0;1;0;1;1;0;1;1;85
766942310;1;1;0;1;1;1;0;0;0;0;0;0;0;0;60
767129999;1;0;1;1;1;1;0;1;0;0;1;0;0;1;70
769427494;1;1;0;1;1;1;0;0;0;1;1;0;0;1;80
769682854;1;1;0;0;0;0;0;0;0;0;0;0;0;0;20
769752554;1;1;0;1;0;0;1;0;1;0;0;0;0;1;70
769962236;1;1;1;1;1;1;1;1;0;0;1;0;0;1;85
769962328;1;1;1;1;1;1;1;1;0;1;1;1;0;1;85
770156173;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
770156851;1;1;0;1;1;1;1;1;0;1;1;0;0;1;75
770221823;1;1;0;1;1;1;0;0;0;0;1;0;0;0;70
770376380;1;1;0;1;1;1;0;1;0;1;1;0;0;1;80
770581969;1;0;0;1;0;1;0;0;0;1;0;0;0;0;50
770877978;1;0;0;0;0;0;0;0;0;1;0;0;1;0;30
770938827;1;1;0;1;1;0;0;1;0;0;1;0;0;1;80
770945799;1;0;0;1;1;0;0;1;0;0;1;0;0;1;70
770956434;1;0;1;1;1;0;1;0;0;1;0;0;1;1;70
771254016;1;1;0;0;1;1;0;0;0;1;0;0;0;0;60
771406408;1;1;1;1;1;1;0;1;0;0;1;0;0;0;80
771546417;1;1;0;1;0;0;1;0;1;1;0;0;0;0;60
771655795;1;1;0;1;1;1;0;1;0;0;1;0;0;1;70
771879020;1;1;0;1;1;1;1;1;0;1;1;0;0;1;80
772836731;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
772947654;1;0;1;1;1;0;0;1;0;0;1;0;0;1;70
773520636;1;1;0;1;1;1;1;0;1;1;1;1;0;1;85
773650987;1;1;1;1;1;1;1;1;0;1;1;0;0;0;80
773748383;1;0;0;1;1;1;0;1;0;1;1;0;0;0;70
773937361;1;1;0;1;1;1;0;1;0;1;1;0;0;0;75
774007496;1;1;1;1;1;1;0;1;0;0;1;0;1;1;80
774145019;1;0;1;1;1;0;0;1;0;1;1;0;0;1;80
774637726;1;0;1;1;1;0;0;0;0;1;1;0;0;1;70
774904810;1;0;1;1;1;1;0;1;0;1;0;0;0;1;75
775448623;1;1;0;1;1;1;0;1;0;1;0;0;0;0;75
776049384;1;1;1;1;1;1;1;1;1;0;1;0;1;1;85
776126299;1;1;0;1;1;1;1;1;0;1;1;0;0;1;85
776345502;1;1;1;1;1;1;1;1;1;0;1;0;0;1;85
776368676;1;1;1;1;1;1;1;0;1;1;1;0;1;0;80
776373795;1;1;1;1;1;0;0;0;1;1;0;0;0;0;60
776385494;1;0;0;1;1;1;0;0;0;1;0;0;0;0;40
776535164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
776616374;1;0;0;1;1;1;0;1;0;1;0;0;0;0;70
777488669;1;0;1;1;1;1;1;1;0;1;1;0;0;1;75
777720051;1;0;0;1;0;1;0;0;0;1;0;0;0;0;40
777785889;1;1;0;1;0;1;0;0;0;1;0;0;0;0;60
777869943;1;0;0;1;1;1;0;0;0;0;0;0;0;0;30
778094905;1;0;1;1;1;1;0;0;0;0;1;0;0;1;80
778139122;1;0;0;1;1;1;0;0;0;1;1;0;1;0;60
778358096;1;0;1;1;1;1;0;0;0;1;0;0;0;1;70
778507244;1;1;0;1;1;1;0;0;0;0;0;0;0;1;70
778664280;1;0;0;1;1;1;0;1;0;1;1;0;0;1;75
778730964;1;1;0;1;1;1;0;0;0;0;1;0;0;0;70
779309765;1;1;0;1;1;1;0;0;0;0;1;1;0;1;85
779394730;1;1;0;1;1;1;0;1;0;1;1;1;0;1;75
780414700;1;0;1;1;1;1;1;0;0;1;1;0;1;0;70
780619695;1;1;1;1;1;1;0;1;0;1;1;0;1;1;85
780786973;1;1;0;1;1;0;0;0;0;1;0;0;0;0;60
780787440;1;0;1;0;1;0;0;0;0;1;0;0;0;0;30
781577820;1;1;0;1;1;0;1;0;0;0;0;0;0;0;40
781672902;1;1;1;1;1;1;0;1;0;1;1;0;0;1;85
781768042;1;0;0;1;0;1;0;1;0;1;1;0;0;0;70
781847297;1;1;0;1;1;0;0;0;0;0;0;0;0;1;40
782017101;1;1;0;1;1;1;0;1;0;1;1;0;0;0;70
782086447;1;0;0;1;1;1;0;1;0;1;1;0;0;0;70
782149032;1;1;0;1;1;1;0;1;0;0;1;0;0;1;80
782149225;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
782448403;1;1;0;1;1;1;0;0;0;0;0;0;0;0;70
783702663;1;1;1;1;1;1;1;1;0;1;1;0;0;1;85
783774960;1;1;0;1;1;1;0;1;0;0;1;0;0;1;80
784143418;1;1;1;1;1;1;0;0;0;1;0;0;0;0;75
784382409;1;1;1;1;1;1;1;1;0;0;1;0;0;1;85
785331076;1;0;0;1;1;1;0;0;0;0;0;0;0;1;60
785801366;1;1;0;1;1;1;1;1;0;1;1;0;0;1;85
786004130;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10
786250729;1;0;0;1;1;1;0;1;0;1;0;0;0;1;75
786344683;1;0;0;1;1;1;0;1;0;1;0;0;0;1;70
786527921;1;0;0;1;1;1;0;1;0;1;1;0;0;0;70
786731884;1;1;0;1;1;1;0;1;0;1;1;0;0;0;75
786919720;1;1;0;1;1;0;0;0;0;0;0;0;0;1;80
787002327;1;1;1;1;1;1;1;1;0;1;1;0;1;0;85
787085939;1;1;0;1;1;1;0;0;0;1;0;0;0;1;70
787142429;1;0;0;0;1;0;0;0;0;1;0;0;1;0;40
787529309;1;1;0;1;1;1;0;1;0;1;1;0;0;1;85
787668628;1;1;0;1;1;1;1;0;0;0;1;0;0;1;80
787730392;1;0;1;1;1;0;0;0;0;0;1;0;0;1;75
787759779;1;1;0;1;1;0;0;0;0;0;0;0;0;1;70
787955075;1;0;0;1;1;0;0;0;0;1;0;0;0;0;40
787966255;1;0;1;1;1;1;0;0;0;1;0;0;0;0;60
788056108;1;1;1;1;1;1;0;1;0;1;1;0;0;0;80
788173482;1;1;1;1;1;1;1;0;0;1;1;0;0;1;85
788271400;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
788273361;1;0;0;0;1;0;0;0;0;0;1;0;0;1;60
788626289;1;1;0;1;1;1;0;0;0;0;1;0;0;1;80
788726416;1;1;0;1;1;1;0;0;0;0;1;0;0;1;80
788816478;1;1;0;1;1;1;0;0;0;1;0;0;0;0;70
788847916;1;1;0;1;1;1;0;1;0;1;1;0;0;1;75
788900262;1;1;0;1;1;1;0;1;0;1;1;0;0;1;80
789121265;1;1;1;1;1;0;0;0;0;0;1;0;0;1;80
789121798;1;1;0;1;1;1;0;1;0;1;1;0;0;1;85
789370909;1;1;1;1;1;1;0;1;0;1;1;1;0;1;85
789370998;1;1;0;1;1;1;0;0;0;1;0;0;0;1;70
789454337;1;1;0;1;1;1;0;1;0;0;1;0;0;1;80
789512681;1;1;0;1;1;1;0;1;0;0;1;0;0;1;85
789615291;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
789753303;1;0;1;1;1;0;0;0;0;1;0;0;0;1;60
790266787;1;1;1;1;1;1;0;0;0;1;1;0;0;1;85
790483991;1;1;0;1;1;1;1;0;0;1;1;0;0;0;70
790499380;1;1;0;1;1;0;0;0;0;0;1;0;0;1;80
790665855;1;0;0;1;1;1;0;1;0;1;1;0;0;1;75
790666929;1;1;0;1;1;0;0;0;0;0;1;0;0;1;80
790667730;1;1;0;1;1;1;0;0;0;0;1;0;0;0;70
790677230;1;1;0;1;1;1;1;1;0;1;1;0;0;1;80
790720480;1;1;0;1;1;0;0;0;0;0;0;0;0;1;80
790720714;1;1;0;1;1;1;0;1;0;0;1;0;0;1;85
790777028;1;1;0;1;1;1;0;1;0;0;1;0;0;0;80
793467906;1;1;1;1;1;1;0;1;0;0;1;0;0;1;85
793534424;1;1;1;1;1;1;0;1;0;1;1;0;0;1;80
793921939;1;1;0;1;1;1;0;1;0;0;1;0;0;1;75
794141509;1;1;1;1;1;1;1;1;0;1;1;0;0;1;85
794344513;1;0;1;1;1;1;1;1;0;1;1;0;0;1;85
795079843;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10
795379208;0;0;1;0;1;0;1;0;0;1;0;0;0;1;60
795689901;1;0;0;1;1;1;1;0;0;0;1;0;0;0;70
795691173;0;0;0;0;1;0;0;0;0;1;0;0;1;0;20
795693029;1;1;0;1;1;1;1;1;0;0;1;0;0;1;80
795703371;1;1;1;1;1;1;0;1;0;0;1;0;0;1;80
798244842;1;0;1;1;1;1;0;1;0;1;1;0;0;1;80
832908730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
832908905;0;0;1;1;1;0;0;0;0;1;0;0;0;0;30
832908978;1;0;1;1;1;0;0;0;1;0;0;0;0;0;30
832910505;1;1;0;1;1;1;0;1;0;0;1;0;0;0;80
832913316;0;0;1;0;0;0;0;0;0;0;0;0;1;0;20
832913653;0;0;1;0;0;0;0;0;0;0;0;0;1;0;20
832916492;0;0;1;1;0;0;0;0;0;1;0;0;0;0;40
832916508;0;0;0;0;1;1;0;0;1;0;0;0;0;0;30
832917532;0;0;0;0;1;0;0;0;0;1;0;0;0;0;20
832917778;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10
999000124;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20
999000125;1;0;0;0;1;0;0;0;0;0;0;1;0;0;30
